nelems=128
mpirun -n 1
2,4,0.2861051559448242,0.3523526191711426
mpirun -n 2
2,4,0.2530701160430908,0.3623533248901367
2,4,0.26036620140075684,0.3588991165161133
mpirun -n 3
2,4,0.28160524368286133,0.4505898952484131
2,4,0.2737460136413574,0.45778775215148926
2,4,0.2926771640777588,0.470905065536499
mpirun -n 4
2,4,0.3700990676879883,0.5160834789276123
2,4,0.3319413661956787,0.5222079753875732
2,4,0.335160493850708,0.5237109661102295
2,4,0.32793378829956055,0.5220546722412109
nelems=384
mpirun -n 1
2,4,0.2260420322418213,0.2906196117401123
mpirun -n 2
2,4,0.24081754684448242,0.3699612617492676
2,4,0.2357163429260254,0.3706502914428711
mpirun -n 3
2,4,0.325944185256958,0.38731908798217773
2,4,0.2980947494506836,0.3784184455871582
2,4,0.30976366996765137,0.40284156799316406
mpirun -n 4
2,4,0.49267148971557617,0.5378620624542236
2,4,0.4948763847351074,0.5391912460327148
2,4,0.5892539024353027,0.5135824680328369
2,4,0.9006919860839844,0.5823419094085693
nelems=1280
mpirun -n 1
2,4,0.25136780738830566,0.311572790145874
mpirun -n 2
2,4,0.2600095272064209,0.4152488708496094
2,4,0.2580869197845459,0.42876648902893066
mpirun -n 3
2,4,0.43141937255859375,0.5842235088348389
2,4,0.5011229515075684,0.5492327213287354
2,4,0.5075592994689941,0.5142257213592529
mpirun -n 4
2,4,0.48137450218200684,0.5558147430419922
2,4,0.515162467956543,0.6157519817352295
2,4,0.5802140235900879,0.5843596458435059
2,4,0.6142938137054443,0.5879206657409668
nelems=4608
mpirun -n 1
2,4,0.31852197647094727,0.5303089618682861
mpirun -n 2
2,4,0.30652308464050293,0.5674681663513184
2,4,0.306685209274292,0.5662755966186523
mpirun -n 3
2,4,0.3765106201171875,0.6328475475311279
2,4,0.3546168804168701,0.6507911682128906
2,4,0.3787832260131836,0.6614446640014648
mpirun -n 4
2,4,0.39852452278137207,0.7220718860626221
2,4,0.4039793014526367,0.7241544723510742
2,4,0.3822450637817383,0.7542662620544434
2,4,0.4463632106781006,0.7383618354797363
nelems=17408
mpirun -n 1
2,4,0.7018179893493652,1.635366678237915
mpirun -n 2
2,4,0.6069333553314209,1.5144109725952148
2,4,0.6834075450897217,1.5038893222808838
mpirun -n 3
2,4,0.8426969051361084,1.8041954040527344
2,4,0.8664495944976807,1.8212473392486572
2,4,0.8878288269042969,1.8577814102172852
mpirun -n 4
2,4,0.9401755332946777,1.7915515899658203
2,4,0.9603283405303955,1.8189513683319092
2,4,0.9210734367370605,1.8570547103881836
2,4,0.9698021411895752,1.8202972412109375
nelems=67584
mpirun -n 1
2,4,3.5174331665039062,8.341603755950928
mpirun -n 2
2,4,3.831209659576416,8.533961057662964
2,4,3.8931384086608887,8.545975685119629
mpirun -n 3
2,4,4.275857448577881,9.43537163734436
2,4,4.302293539047241,9.589122533798218
2,4,4.3235907554626465,9.615485429763794
mpirun -n 4
2,4,5.148993253707886,12.338780164718628
2,4,5.158623695373535,12.451003313064575
2,4,5.254207611083984,12.491337537765503
2,4,5.351849317550659,12.53217887878418
